BorrowerId,Gender,Age,AccountAgeDays,EntityAgent,EntityUnit,LoanId,Principal,Interest,LoanAmount,LoanBalance,LoanTermDays,NumRollovers,ChannelUsed,ApprovalStage,IsLoanNew,ProductId,is_default,NumInstallments,TotalAmountPaid,TotalUnpaidAmount,AvgInstallmentPaid,TotalOverpaid,AvgDaysLate,NumLatePayments,NumOnTimePayments
15553,2,48,476,44178,51,56976,22000,5500,27500,0,30,0,1,30,0,30280,1,1,27500,0,27500,0,3,1,0
15500,2,22,478,44129,45,51516,22000,11088,33088,23208,84,0,1,22,1,30271,1,12,13000,20088,2600,21826.7,2,3,2
9534,2,69,710,44049,3,45381,5000,1000,6000,0,28,0,NULL,2,0,1,1,4,6000,0,1500,NULL,17,0,4
12494,2,31,548,44081,20,48227,5000,1500,6500,3970,14,0,NULL,14,1,30264,1,14,2530,3970,421.666666,320.65,24,4,2
31504,2,48,90,44155,153,76022,5000,1250,6250,4110,28,0,1,8,1,30246,1,4,2140,4110,1070,47.5,8,2,0
20751,2,49,343,45463,163,68598,7000,2625,9625,4950,42,0,1,8,0,30250,1,6,5665,3960,1416.25,309.98,10,4,0
24173,1,38,230,44184,26,65556,2010,0,2010,67,30,0,1,20,1,30256,1,30,1943,67,67,316,6,10,19
14270,2,29,524,44130,45,49562,70000,56280,126280,0,168,0,NULL,22,1,30272,0,24,88300,37980,5886.666666,405811.01,0,2,13
4738,NULL,NULL,1137,43771,6,34196,12000,2400,14400,0,31,0,NULL,4,0,30204,1,1,14400,0,14400,NULL,0,0,1
13298,1,NULL,NULL,35,47,48431,54000,27000,81000,0,84,0,NULL,0,0,30271,0,12,10000,71000,5000,3250,67,2,0
27067,2,23,143,45493,162,70487,6000,1500,7500,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
16175,2,55,462,44352,11,55067,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,1350,-4,0,4
18833,2,29,393,44174,53,60710,10000,2000,12000,0,28,0,1,30,0,30278,0,4,12000,0,3000,3100,1,2,2
14118,2,38,527,44076,19,49392,5000,1250,6250,0,28,0,NULL,8,1,30246,0,4,6250,0,1562.5,3075,-1,1,3
26027,1,30,171,44368,156,68802,10000,2500,12500,0,28,0,1,8,1,30246,0,4,12500,0,3125,3150,0,2,2
13943,1,26,533,44127,45,49149,27000,13608,40608,21708,84,0,NULL,22,1,30271,1,12,21600,19008,3600,53865,30,6,0
20587,1,43,349,44184,26,59387,3270,0,3270,0,30,0,1,20,1,30269,1,30,3270,0,109,47415,23,30,0
18185,2,37,406,44258,106,55403,6000,1500,7500,0,28,0,1,8,1,30246,1,4,7500,0,1875,0,5,2,2
26542,2,43,156,44304,158,69741,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,15,1,2,2
9677,2,NULL,691,44064,12,47774,12000,3000,15000,0,28,0,NULL,8,0,30246,1,4,15000,0,3750,3800,6,3,1
19840,2,38,372,44281,45,57900,30000,24000,54000,0,168,0,1,22,1,30272,1,24,57600,-3600,2400,49600,13,22,2
26843,2,38,149,44343,124,70102,5000,1250,6250,0,28,0,1,55,1,30329,1,4,6250,0,1562.5,3611,5,3,1
17419,1,25,423,44068,26,58185,3000,780,3780,0,26,0,1,20,0,30253,0,26,NULL,NULL,NULL,NULL,NULL,0,0
5078,NULL,NULL,1120,43771,6,29154,NULL,1500,16500,0,NULL,0,NULL,4,0,30195,0,0,NULL,NULL,NULL,NULL,NULL,0,0
9925,1,41,671,45465,160,75875,10000,2500,12500,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
22506,2,26,275,44250,45,63033,45000,36000,81000,0,181,0,1,22,1,30288,0,6,91200,-10200,15200,23200,-2,0,6
15350,2,24,483,44158,45,51288,21000,10584,31584,0,84,0,2,22,1,30271,1,12,33684,-2100,2807,12238,15,3,9
30946,1,24,100,44304,158,75242,4000,1000,5000,0,28,0,1,8,1,30246,0,4,5000,0,1250,1250,2,2,2
14331,1,27,521,44142,34,51840,10000,3000,13000,0,14,0,1,14,0,30264,1,14,12999.98,0.02,928.57,23200.15,21,14,0
17189,2,39,429,44188,107,59302,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,0,7,4,0
23713,2,40,245,44258,106,71860,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,413,2,3,1
11047,2,47,618,44073,19,46445,5000,1250,6250,0,28,0,NULL,8,1,30246,0,4,6250,0,1562.5,1570,-4,0,4
22954,2,49,265,44302,19,66658,4000,1000,5000,6250,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
16256,2,30,460,44387,45,52491,40800,20400,61200,0,84,0,1,22,1,30271,0,12,31890,29310,5315,18160,17,6,0
20001,1,30,369,44274,45,58180,25000,20000,45000,0,182,0,1,22,1,30288,0,6,48000,-3000,8000,26000,3,2,4
20705,2,28,344,44295,157,63169,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,2675,3,3,1
11667,2,39,583,44426,12,48008,5000,1250,6250,0,28,0,NULL,8,0,30246,0,4,6250,0,1562.5,2269,6,3,1
18398,2,44,401,44368,156,69841,25000,13500,38500,33500,61,0,1,8,0,30335,1,2,5000,33500,5000,0,NULL,1,0
10670,2,38,632,44073,19,46115,5000,1250,6250,0,28,0,NULL,8,1,30246,0,4,6250,0,1562.5,1,-1,0,4
16747,1,28,443,44180,51,60350,7000,1400,8400,2803.5,28,0,1,30,0,30278,1,4,5700,2700,1900,530,73,3,0
26601,2,28,155,44343,124,75182,6000,1500,7500,2000,28,0,1,55,0,30329,1,4,5500,2000,1833.333333,1975,11,3,0
4762,NULL,NULL,1137,43771,6,40371,20000,2000,22000,0,30,0,NULL,4,0,30228,1,1,22000,0,22000,100,1,1,0
11815,1,45,579,44109,30,47445,2010,0,2010,0,30,0,NULL,20,1,30258,1,30,2010,0,67,2257,2,27,3
12149,2,30,561,44061,12,48871,7000,1750,8750,11812.5,28,0,NULL,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
20544,2,27,351,44275,45,59233,37500,30000,67500,0,168,0,1,22,1,30272,1,24,72000,-4500,3000,NULL,1,6,18
26286,2,23,163,44304,158,75133,4000,1000,5000,0,28,0,1,8,0,30246,1,4,5000,0,1250,250,5,4,0
20921,1,34,337,44306,154,65491,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,NULL,5,2,2
25366,1,48,191,44295,157,78680,10000,2500,12500,12500,28,0,1,72,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
18211,2,30,405,44258,106,70134,9000,2250,11250,0,28,0,1,8,0,30246,0,4,11250,0,2812.5,4897,4,3,1
31274,2,43,94,45525,147,75696,7000,2450,9450,0,35,0,1,62,1,30341,0,5,9450,0,1890,505,0,1,4
28567,2,35,129,44369,155,77666,5000,1250,6250,0,28,0,1,7,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
29273,1,39,114,45478,142,75841,12000,2400,14400,0,28,0,1,59,0,31346,0,4,14400,0,3600,NULL,0,0,4
15332,2,50,484,44150,11,55556,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,9375,3,2,2
21198,2,40,330,45465,160,64068,5000,1250,6250,2550,28,0,1,8,0,30246,1,4,3700,2550,1233.333333,312.5,24,3,0
19276,1,33,385,44184,26,56979,2010,0,2010,0,30,0,1,20,1,30256,0,30,2010,0,67,2859,0,10,20
25296,2,49,192,44306,154,74409,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,2034,4,3,1
4521,NULL,NULL,1147,43771,6,41222,50000,6500,56500,0,31,0,NULL,4,0,30230,0,1,56500,0,56500,NULL,-2,0,1
26458,1,32,157,44368,156,69617,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,1890,0,1,3
20911,1,24,337,44184,26,60100,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
10645,2,54,632,44081,20,46088,5000,1250,6250,0,28,0,NULL,14,1,30247,0,4,6250,0,1562.5,3123,4,2,2
29227,2,36,115,44387,45,73179,58800,29400,94080,47040,84,0,1,22,1,30271,1,12,47040,47040,7840,22560,7,3,3
12419,2,35,551,44076,19,48155,5000,1250,6250,0,28,0,NULL,8,1,30246,1,4,6250,0,1562.5,2000,28,4,0
20921,1,34,337,44306,154,62483,8000,2000,10000,0,28,0,1,7,0,30246,0,4,10000,0,2500,NULL,-1,0,4
18418,2,44,401,44368,12,56750,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,9375,-6,0,4
25535,1,40,187,44250,45,68010,27500,22000,49500,15400,168,0,1,22,1,30272,1,24,37400,12100,2200,NULL,15,4,13
19317,2,37,384,44075,19,57052,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,3835,8,4,0
19004,2,31,391,44369,12,69563,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,6070,11,4,0
15230,2,32,486,44142,34,51132,3000,900,3900,0,14,0,2,14,1,30264,0,14,3899.98,0.02,278.57,4350.15,14,12,2
4356,NULL,NULL,1157,43771,6,34770,30000,3000,33000,0,31,0,NULL,4,0,30195,1,1,33000,0,33000,3180,7,1,0
16121,2,53,463,44180,51,52344,8000,1600,9600,0,28,0,1,30,1,30278,1,4,9600,0,2400,0,2,2,2
3815,NULL,NULL,1228,43771,6,28334,NULL,1600,17600,0,NULL,0,NULL,4,0,30195,0,0,NULL,NULL,NULL,NULL,NULL,0,0
19223,2,45,386,44123,34,57832,3000,900,3900,3750,14,0,1,14,0,30264,1,14,150,3750,150,0,36,1,0
22585,2,49,273,44326,118,64766,12000,3120,15120,0,28,0,1,45,0,30311,0,4,15120,0,3780,1000,6,1,3
24303,2,41,225,44295,157,67202,3000,750,3750,0,28,0,1,8,0,30246,0,4,3750,0,937.5,2875,1,1,3
19833,2,32,372,44185,25,61603,12000,3000,15000,19912.5,28,0,1,8,0,30246,1,4,250,14750,250,0,NULL,1,0
24791,2,55,210,44306,154,72456,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,1571,1,1,3
10293,2,64,643,44350,11,62621,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,1090,6,4,0
31363,2,38,93,45511,125,75800,8000,2000,10000,0,28,0,1,55,1,30329,0,4,10000,0,2500,500,0,2,2
19863,2,20,372,44276,45,57934,39000,19500,58500,0,84,0,1,22,1,30271,0,12,NULL,NULL,NULL,NULL,NULL,0,0
15652,1,42,472,44169,52,54724,15000,3000,18000,0,28,0,1,28,0,30278,1,0,NULL,NULL,NULL,NULL,NULL,0,0
4568,NULL,NULL,1143,43771,6,41219,45000,6750,51750,0,69,0,NULL,4,0,30203,0,2,134650,-82900,67325,200,27,0,2
23611,1,33,247,44326,118,66540,5000,1300,6300,0,28,0,1,45,0,30311,1,4,6300,0,1575,NULL,2,3,1
17037,2,37,434,44248,19,58276,10000,2500,12500,7425,28,0,1,8,0,30246,1,4,7000,5500,2333.333333,625,160,3,0
16000,1,42,465,44175,51,58155,20000,5000,25000,0,31,0,1,30,0,30280,1,1,25000,0,25000,0,0,0,1
5078,NULL,NULL,1120,43771,6,35910,NULL,8000,88000,0,NULL,0,NULL,4,0,30195,0,0,NULL,NULL,NULL,NULL,NULL,0,0
28892,2,44,122,45511,125,72697,5000,1250,6250,0,28,0,1,54,1,30329,1,0,NULL,NULL,NULL,NULL,NULL,0,0
10742,2,47,630,44073,19,47176,7000,1750,8750,4228.2,28,0,NULL,8,0,30246,1,4,5618,3132,1872.666666,1173.5,22,3,0
19583,2,34,378,45506,161,61892,15000,5625,20625,0,42,0,1,8,0,30250,1,6,20625,0,3437.5,9727.5,12,5,1
16825,1,22,441,44127,45,53342,36000,18000,54000,0,84,0,1,22,1,30271,0,12,24000,30000,4800,NULL,12,5,0
11758,2,50,581,44352,11,66676,10000,2500,12500,0,28,0,1,23,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
4735,NULL,NULL,1137,43793,6,31844,30000,3000,33000,0,31,0,NULL,4,0,30195,0,1,33000,0,33000,1000,-30,0,1
9787,2,47,682,44189,25,62635,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,480,6,3,1
25799,2,39,177,45493,162,68574,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,1565,3,3,1
18421,2,32,401,44185,25,57412,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,254,7,4,0
18560,2,31,399,44426,12,67414,10000,2500,12500,11718.75,28,0,1,8,0,30246,1,4,3125,9375,3125,0,7,1,0
26031,2,58,171,44369,155,68803,6000,1500,7500,0,28,0,1,8,1,30246,1,4,7500,0,1875,500,3,4,0
19928,2,34,370,45501,164,61072,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,2562,1,2,2
14792,2,35,511,44141,48,50194,3000,900,3900,0,14,0,0,14,1,30264,1,14,3899.98,0.02,278.57,3445.15,19,13,1
11068,2,28,618,44061,12,46473,10000,2500,12500,16875,28,0,NULL,8,1,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
33240,2,21,71,44376,45,78311,20000,10000,33000,30250,84,0,1,22,1,30271,0,12,2750,30250,2750,NULL,NULL,0,1
21372,2,28,325,44250,45,60775,63000,31500,94500,0,84,0,1,22,1,30271,1,12,100800,-6300,8400,1400,3,4,8
17453,2,32,423,44246,19,63295,10000,2500,12500,0,28,0,1,8,0,30246,0,4,12500,0,3125,NULL,-1,0,4
11660,2,38,583,44369,155,65700,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,0,3,2,2
18291,2,58,402,44345,106,66314,7000,1750,8750,0,28,0,1,8,1,30246,0,4,8750,0,2187.5,375,-2,0,4
23335,2,36,253,44295,157,77172,5000,1250,6250,3800,28,0,1,8,0,30246,1,4,2450,3800,1225,887.5,11,2,0
18617,2,48,398,44368,156,63921,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,30,7,0,4
21418,2,38,324,45501,164,60868,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,3,2,1,3
9598,2,NULL,694,44406,12,46711,15000,5625,20625,0,42,0,NULL,8,0,30250,0,6,18750,1875,3125,7251.5,3,4,2
17659,2,49,420,44155,153,72061,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,337,0,0,4
18497,2,33,400,44259,106,59220,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,0,4,2,2
27105,2,45,142,44369,155,75608,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,3000,0,0,4
17405,2,43,425,44127,45,54222,39000,19500,58500,0,84,0,1,22,1,30271,0,12,62400,-3900,5200,31200,2,8,4
16479,2,42,451,44190,11,52843,10000,2500,12500,0,28,0,1,8,1,30246,1,4,13450.74,-950.74,3362.685,190,35,4,0
25883,2,31,176,44351,159,68569,6000,1500,7500,0,28,0,1,8,1,30246,1,4,7500,0,1875,0,0,1,3
25773,1,41,178,44326,118,78070,30000,9000,39000,39000,31,0,1,45,0,30321,1,1,NULL,NULL,NULL,NULL,NULL,0,0
15716,2,52,471,44175,51,53952,7000,1400,8400,0,28,0,1,30,0,30278,0,4,8400,0,2100,2300,2,3,1
18548,2,49,399,44369,155,78217,5000,1350,6350,6350,31,0,1,72,0,30284,1,1,NULL,NULL,NULL,NULL,NULL,0,0
29311,1,47,113,44369,155,77412,8000,2000,10000,7500,28,0,1,8,1,30246,1,4,2500,7500,2500,0,4,1,0
8431,NULL,NULL,900,43771,6,40444,6000,1200,7200,97077.23,98,2,NULL,4,0,30204,1,2,NULL,NULL,NULL,NULL,NULL,0,0
14927,2,38,493,44158,45,50412,46800,23587.2,70387.2,0,84,0,1,22,1,30271,0,12,15240,55147.2,5080,11713.2,173,3,0
18446,2,35,400,44309,106,64008,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,0,9,2,2
22327,1,36,280,44184,26,63593,800,0,800,0,30,0,1,20,1,30251,0,30,800,0,26.666666,4598.55,-9,1,29
19308,1,40,384,44406,12,65431,8000,2160,10160,10160,28,0,1,8,0,30284,1,1,NULL,NULL,NULL,NULL,NULL,0,0
12090,2,36,565,44426,12,56743,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,475,22,4,0
11909,2,42,574,44075,19,48970,12000,3000,15000,0,28,0,NULL,8,0,30246,0,4,15000,0,3750,5850,3,3,1
19310,2,25,384,44083,107,61941,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,0,10,4,0
20780,2,28,342,44309,106,72673,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7500,0,1875,2340,8,4,0
14633,2,41,517,44155,153,72920,13000,3510,16510,0,30,0,1,8,0,30284,1,1,16510,0,16510,NULL,0,0,1
18172,2,29,406,44141,48,56431,3000,900,3900,0,14,0,1,14,0,30264,0,14,3899.98,0.02,278.57,10550.15,4,12,2
12137,2,25,562,44287,123,50850,10000,2500,12500,0,28,0,2,8,0,30246,1,4,12500,0,3125,18750,22,4,0
11628,1,26,586,44369,12,59715,5000,1250,6250,3712.5,28,0,1,8,0,30246,1,4,3500,2750,1166.666666,312.5,106,3,0
22057,1,25,297,44275,45,62131,10000,3000,13000,0,31,0,1,22,1,30289,1,1,13700,-700,13700,NULL,8,1,0
21905,1,20,307,44317,111,68468,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,5625,12,4,0
19242,2,47,386,45506,161,58949,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,1605,-3,0,4
28664,2,40,127,44331,111,72382,5000,1250,6250,4250,28,0,1,8,1,30246,1,4,2000,4250,1000,437.5,5,2,0
10335,2,35,640,44079,20,46397,15000,3750,18750,18750,28,0,NULL,14,0,30247,1,4,NULL,NULL,NULL,NULL,NULL,0,0
18957,2,48,392,44074,19,77532,3500,875,4375,2188,28,0,1,8,0,30246,1,4,2187,2188,1093.5,1093.25,6,2,0
18449,1,43,400,45506,161,61423,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,4688,7,3,1
4744,NULL,NULL,1137,43793,6,35872,60000,6000,66000,153756.93,193,2,NULL,4,0,30195,1,2,25864,40136,12932,0,35,2,0
25999,2,25,173,44250,45,77192,33000,16500,52800,39500,84,0,1,22,0,30271,1,12,13300,39500,3325,300,4,0,4
9692,2,33,689,44145,3,45301,5000,1000,6000,0,28,0,NULL,2,1,1,1,4,6000,0,1500,1500,25,4,0
22667,2,26,269,44335,107,65137,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,2587,10,2,2
4583,NULL,NULL,1142,43771,6,27495,50000,5000,55000,0,30,0,NULL,4,0,30195,0,1,55000,0,55000,NULL,-1,0,1
5686,NULL,NULL,1070,43771,6,32730,5000,750,5750,0,30,0,NULL,4,0,30203,1,1,5750,0,5750,NULL,5,1,0
9716,1,32,688,45465,160,46121,10000,2500,12500,0,28,0,NULL,8,0,30246,0,4,12500,0,3125,NULL,-2,0,4
20562,1,28,350,44281,45,59313,38400,19200,57600,0,84,0,1,22,1,30271,0,12,53760,3840,4887.272727,50400,-16,0,11
5224,NULL,NULL,1109,43771,6,38671,13000,1300,14300,0,31,0,NULL,4,0,30228,0,1,14300,0,14300,NULL,-1,0,1
21520,1,53,321,44258,106,69728,7000,1750,8750,10937.5,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
24025,1,39,234,44335,107,65309,8000,2000,10000,0,28,0,1,8,1,30246,0,4,10000,0,2500,0,2,1,3
26079,2,33,170,44383,130,72682,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,2900,25,4,0
17910,1,36,413,44252,12,58459,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,15000,36,4,0
23471,1,75,251,44335,107,64437,6000,1500,7500,0,28,0,1,23,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
12091,1,45,565,44426,12,67541,10000,2500,12500,0,28,0,1,5,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
10042,2,60,651,44079,20,45637,7000,1750,8750,0,28,0,NULL,14,1,30247,1,4,8750,0,2187.5,3481,5,4,0
19708,2,30,376,44129,45,57702,27600,13800,41400,0,84,0,1,22,1,30271,1,12,44160,-2760,3680,16800,77,12,0
20713,2,31,344,44275,45,59657,33000,16500,49500,44000,84,0,1,22,1,30271,1,12,8800,40700,4400,NULL,0,1,1
16794,2,22,442,44127,45,53281,75000,37500,112500,0,84,0,1,22,1,30271,1,12,120000,-7500,10000,50000,-2,5,7
10120,1,32,647,44191,25,57221,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7500,0,1875,630,11,4,0
12151,2,41,561,44049,3,47858,5000,1000,6000,0,28,0,NULL,2,1,1,1,4,6000,0,1500,500,7,3,1
16505,2,40,451,44351,159,61167,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,3575,7,4,0
32808,2,32,83,45479,142,77548,4000,800,4800,2400,28,0,1,59,1,30338,1,4,2400,2400,1200,0,1,1,1
16026,2,57,465,44187,11,59034,15000,4500,19500,0,31,0,1,8,0,30283,1,1,19500,0,19500,NULL,12,1,0
26181,2,41,167,44443,129,69089,17000,4250,21250,0,28,0,1,8,1,30246,0,4,21250,0,5312.5,5320,0,0,4
22025,1,35,300,44250,45,62065,57000,28500,85500,0,90,0,1,22,1,30287,1,3,86000,-500,28666.66667,60800,-26,1,2
33192,2,37,72,44074,19,78279,10000,2500,12500,0,28,0,1,69,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
21295,2,51,328,44074,19,66884,10000,3750,13750,0,42,0,1,8,0,30250,1,6,13750,0,2291.666666,8788.95,6,5,1
16634,2,25,447,44130,45,53009,102000,51000,153000,0,84,0,1,22,1,30271,1,12,163200,-10200,13600,22000,12,8,4
28573,2,27,129,44155,153,77388,8000,2000,10000,8500,28,0,1,8,0,30246,1,4,1500,8500,1500,0,2,1,0
14168,2,30,526,44139,48,54544,3000,900,3900,0,14,0,1,14,0,30264,0,14,3899.98,0.02,278.57,15990.15,0,6,8
29228,1,26,115,44428,132,73319,5000,1250,6250,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
83,2,NULL,723,44145,3,37,5000,1000,6000,0,28,0,NULL,2,1,1,0,4,6000,0,1500,4500,-3,2,2
17602,1,28,421,45465,160,54799,10000,2500,12500,0,28,0,1,8,1,30246,1,4,12500,0,3125,3400,7,4,0
4424,NULL,NULL,1153,43771,6,33901,15000,1500,16500,0,31,0,NULL,4,0,30195,0,1,16500,0,16500,2000,-30,0,1
25884,2,35,176,44367,132,68625,5000,1250,6250,0,28,0,1,8,1,30246,0,4,NULL,NULL,NULL,NULL,NULL,0,0
15723,2,38,471,44180,51,61084,20000,5000,25000,0,30,0,1,30,0,30280,0,1,25000,0,25000,NULL,-2,0,1
25528,1,61,187,44359,132,75721,13000,3250,16250,0,28,0,1,8,0,30246,0,4,16250,0,4062.5,24375,5,2,2
13924,1,35,533,44139,48,49130,5000,1500,6500,0,14,0,NULL,14,1,30264,0,14,6500,0,464.285714,6249.61,1,9,5
12097,2,50,564,44092,16,47946,50000,18750,68750,0,42,0,NULL,14,0,30252,0,6,68749.98,0.02,11458.33,171875.07,10,4,2
4568,NULL,NULL,1143,43771,6,37271,NULL,5500,60500,0,NULL,0,NULL,4,0,30228,0,0,NULL,NULL,NULL,NULL,NULL,0,0
11548,1,44,590,44094,29,47121,560,0,560,0,14,0,NULL,20,1,30255,1,14,560,0,40,320,2,14,0
25616,1,31,184,44359,132,70399,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,515,1,3,1
17581,1,46,421,44058,12,54458,10000,3000,13000,0,31,0,1,8,1,30283,0,1,13000,0,13000,NULL,-12,0,1
15323,1,38,484,44175,51,60395,14000,3500,17500,0,30,0,1,30,0,30280,1,1,17500,0,17500,NULL,1,1,0
16325,2,37,457,45465,160,61130,25000,6250,31250,0,28,0,1,8,0,30246,1,4,31250,0,7812.5,14375,11,4,0
26543,2,35,156,44367,132,69861,6000,1500,7500,0,28,0,1,56,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
4727,NULL,NULL,1137,43771,6,41344,25000,3750,28750,0,30,0,NULL,4,0,30203,0,1,28750,0,28750,NULL,-1,0,1
13888,2,39,534,44277,48,49999,9000,2700,11700,0,14,0,0,14,0,30264,1,14,11699.94,0.06,835.71,26220.45,26,14,0
4521,NULL,NULL,1147,43771,6,29480,NULL,4000,44000,0,NULL,0,NULL,4,0,30195,0,0,NULL,NULL,NULL,NULL,NULL,0,0
15091,2,50,490,44155,153,50887,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,NULL,0,0,4
26471,2,43,157,44369,155,70828,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,2200,0,1,3
23550,2,52,248,44319,118,64515,10000,3900,13900,0,42,0,1,45,1,30314,0,6,13900,0,2316.666666,1850.95,5,1,5
11013,2,32,619,44061,12,48265,8000,2000,10000,0,28,0,NULL,8,0,30246,0,4,10000,0,2500,9000,-8,0,4
9594,2,45,695,44063,11,45248,10000,3200,13200,0,28,0,NULL,8,1,30246,0,4,13200,0,3300,NULL,12,0,4
16629,1,36,447,44199,28,59896,2010,0,2010,0,30,0,1,20,1,30256,1,30,2010,0,67,29145,13,28,2
25562,2,28,185,44339,106,69082,4000,1000,5000,0,28,0,1,8,0,30246,0,4,5000,0,1250,5,0,1,3
28428,2,38,133,44155,153,77809,5000,1250,6250,4124,28,0,1,8,0,30246,1,4,2126,4124,1063,0.5,4,2,0
12391,2,31,552,45506,161,65982,10000,2500,12500,0,28,0,1,7,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
17868,2,29,414,45506,161,61364,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,4686,5,3,1
11638,2,26,584,44061,12,49069,10000,2500,12500,0,28,0,NULL,8,0,30246,1,4,12500,0,3125,1375,53,2,2
18475,2,30,400,44259,106,55928,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,44,2,1,3
10333,2,39,640,44063,11,46838,12000,3000,15000,0,28,0,NULL,8,0,30246,0,4,15000,0,3750,22500,3,2,2
12333,2,48,553,44139,48,48928,5000,1500,6500,0,14,0,NULL,14,0,30264,0,14,6500,0,464.285714,29629.61,-2,4,10
17894,2,35,414,44185,25,61947,10000,2500,12500,12825,28,0,1,8,0,30246,1,4,3000,9500,3000,0,20,1,0
20728,1,32,344,44274,45,59693,60000,30000,90000,96000,84,0,1,22,1,30271,1,12,NULL,NULL,NULL,NULL,NULL,0,0
19888,2,34,372,45535,165,59735,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,NULL,1,0,4
17030,2,53,434,44368,156,77215,10000,3750,13750,6870,42,0,1,8,0,30250,1,6,6900,6850,1725,30,4,0,4
22115,1,24,289,44274,45,62255,37800,18900,56700,27700,84,0,1,22,1,30271,1,12,32780,23920,4682.857142,12400,18,7,0
31499,2,40,90,44304,158,77143,3000,750,3750,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
18935,2,33,392,44258,106,68671,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7500,0,1875,2290,19,4,0
25494,2,32,188,44331,111,77492,8000,2000,10000,6000,28,0,1,8,0,30246,1,4,4000,6000,2000,0,4,2,0
